heart_rate,eda,body_temp,bvp,cluster,stress_level
64.67,1.489342,35.31,-119.1,1,Low Stress
64.97,1.544439,35.31,-175.69,1,Low Stress
65.3,1.599536,35.31,-239.23,1,Low Stress
65.6,1.648227,35.33,-304.48,1,Low Stress
65.77,1.675135,35.33,-362.34,1,Low Stress
65.92,1.678979,35.33,-402.1,1,Low Stress
65.92,1.670009,35.33,-415.02,1,Low Stress
65.9,1.649508,35.33,-397.4,1,Low Stress
65.85,1.625163,35.33,-352.09,1,Low Stress
65.82,1.605943,35.33,-287.57,1,Low Stress
65.73,1.588004,35.33,-216.39,1,Low Stress
65.7,1.571347,35.33,-152.57,1,Low Stress
65.63,1.557252,35.33,-108.65,1,Low Stress
65.6,1.544439,35.33,-92.4,1,Low Stress
65.58,1.532907,35.33,-103.54,1,Low Stress
65.57,1.522656,35.33,-134.2,1,Low Stress
65.57,1.513687,35.33,-171.16,1,Low Stress
65.57,1.505999,35.33,-201.04,1,Low Stress
65.5,1.49703,35.33,-213.24,1,Low Stress
65.48,1.489342,35.34,-203.63,1,Low Stress
65.63,1.481654,35.34,-174.7,1,Low Stress
65.72,1.475247,35.34,-133.18,1,Low Stress
65.77,1.46884,35.34,-86.05,1,Low Stress
65.85,1.461152,35.33,-36.48,1,Low Stress
65.95,1.454746,35.33,14.44,1,Low Stress
66.05,1.44962,35.33,65.46,1,Low Stress
66.35,1.444495,35.33,112.45,1,Low Stress
66.75,1.438089,35.33,152.6,1,Low Stress
67.12,1.431682,35.33,185.65,1,Low Stress
67.5,1.426557,35.33,214.59,1,Low Stress
67.9,1.421431,35.33,243.09,1,Low Stress
68.27,1.415025,35.33,273.23,1,Low Stress
68.6,1.41118,35.33,306.19,1,Low Stress
68.97,1.406055,35.33,339.48,1,Low Stress
69.47,1.403493,35.33,368.79,1,Low Stress
70.02,1.403493,35.33,388.12,1,Low Stress
70.53,1.404774,35.33,396.98,1,Low Stress
71.1,1.407337,35.33,397.41,1,Low Stress
71.62,1.407337,35.33,391.39,1,Low Stress
72.15,1.406055,35.33,378.48,1,Low Stress
72.63,1.403493,35.33,358.28,1,Low Stress
73.1,1.40093,35.33,336.39,1,Low Stress
73.55,1.397086,35.33,321.34,1,Low Stress
73.97,1.390679,35.34,320.77,1,Low Stress
74.35,1.385554,35.34,333.47,1,Low Stress
74.73,1.379147,35.34,354.32,1,Low Stress
75.08,1.375303,35.34,373.64,1,Low Stress
75.4,1.368897,35.34,382.0,1,Low Stress
75.7,1.366334,35.34,374.1,1,Low Stress
76.05,1.361209,35.34,332.72,1,Low Stress
76.25,1.359927,35.34,255.93,1,Low Stress
76.47,1.356083,35.37,155.52,1,Low Stress
76.7,1.347114,35.37,71.55,1,Low Stress
76.95,1.347114,35.37,11.96,1,Low Stress
77.2,1.345833,35.37,-30.41,1,Low Stress
77.4,1.344551,35.37,-73.31,1,Low Stress
77.55,1.340707,35.37,-126.34,1,Low Stress
77.7,1.339426,35.37,-192.45,1,Low Stress
77.88,1.336863,35.37,-267.9,1,Low Stress
78.08,1.336863,35.39,-341.13,1,Low Stress
78.3,1.335582,35.39,-398.85,1,Low Stress
78.5,1.333019,35.39,-429.94,1,Low Stress
78.7,1.330457,35.39,-431.48,1,Low Stress
79.0,1.322769,35.34,-402.97,1,Low Stress
79.42,1.317643,35.34,-349.0,1,Low Stress
79.82,1.316362,35.34,-278.49,1,Low Stress
80.17,1.312518,35.34,-204.07,1,Low Stress
80.52,1.309955,35.34,-138.14,1,Low Stress
80.87,1.300986,35.34,-87.56,1,Low Stress
81.2,1.309955,35.34,-54.39,1,Low Stress
81.62,1.312518,35.34,-39.52,1,Low Stress
81.95,1.316362,35.37,-42.7,1,Low Stress
82.27,1.320206,35.37,-56.46,1,Low Stress
82.53,1.325331,35.37,-71.36,1,Low Stress
82.82,1.330457,35.37,-80.77,1,Low Stress
83.0,1.330457,35.37,-84.16,1,Low Stress
83.17,1.329175,35.37,-84.77,1,Low Stress
83.4,1.327894,35.37,-85.72,1,Low Stress
83.62,1.329175,35.37,-89.76,1,Low Stress
83.88,1.329175,35.39,-99.39,1,Low Stress
84.15,1.329175,35.39,-118.13,1,Low Stress
84.43,1.333019,35.39,-146.34,1,Low Stress
84.65,1.352239,35.39,-181.67,1,Low Stress
84.87,1.388117,35.37,-219.35,1,Low Stress
85.15,1.440651,35.37,-250.31,1,Low Stress
85.4,1.494467,35.37,-261.32,1,Low Stress
85.37,1.540595,35.37,-244.27,1,Low Stress
85.27,1.577754,35.39,-200.74,1,Low Stress
85.13,1.596974,35.39,-141.54,1,Low Stress
84.83,1.614912,35.39,-80.52,1,Low Stress
84.47,1.614912,35.39,-27.03,1,Low Stress
84.1,1.604662,35.37,13.99,1,Low Stress
83.77,1.590567,35.37,45.35,1,Low Stress
83.42,1.576472,35.37,70.53,1,Low Stress
83.05,1.562378,35.37,92.27,1,Low Stress
82.68,1.550846,35.39,112.8,1,Low Stress
82.35,1.543158,35.39,134.86,1,Low Stress
82.0,1.534188,35.39,161.32,1,Low Stress
81.7,1.530344,35.39,195.15,1,Low Stress
81.4,1.522656,35.39,238.34,1,Low Stress
81.13,1.51625,35.39,290.05,1,Low Stress
80.87,1.513687,35.39,346.3,1,Low Stress
80.63,1.512406,35.39,400.11,1,Low Stress
80.4,1.509843,35.39,443.37,1,Low Stress
80.2,1.50728,35.39,468.95,1,Low Stress
80.03,1.504718,35.39,473.31,1,Low Stress
79.88,1.502155,35.39,457.87,1,Low Stress
79.73,1.498311,35.37,428.84,1,Low Stress
79.58,1.494467,35.37,394.42,1,Low Stress
79.42,1.491904,35.37,361.34,1,Low Stress
79.23,1.489342,35.37,332.42,1,Low Stress
79.03,1.485498,35.39,305.71,1,Low Stress
78.83,1.482935,35.39,276.37,1,Low Stress
78.6,1.480372,35.39,239.23,1,Low Stress
78.37,1.480372,35.39,191.75,1,Low Stress
78.17,1.482935,35.37,134.96,1,Low Stress
77.95,1.489342,35.37,72.87,1,Low Stress
77.75,1.495748,35.37,10.1,1,Low Stress
77.52,1.499592,35.37,-50.04,1,Low Stress
77.27,1.502155,35.39,-106.09,1,Low Stress
76.97,1.502155,35.39,-158.83,1,Low Stress
76.67,1.500874,35.39,-209.77,1,Low Stress
76.37,1.495748,35.39,-260.24,1,Low Stress
76.02,1.489342,35.37,-310.81,1,Low Stress
75.68,1.485498,35.37,-361.33,1,Low Stress
75.37,1.482935,35.37,-410.61,1,Low Stress
75.1,1.484216,35.37,-456.13,1,Low Stress
74.78,1.482935,35.37,-493.48,1,Low Stress
74.5,1.480372,35.37,-517.08,1,Low Stress
74.22,1.47781,35.37,-522.33,1,Low Stress
73.87,1.476528,35.37,-508.3,1,Low Stress
73.55,1.472685,35.37,-480.06,1,Low Stress
73.25,1.46884,35.37,-448.77,1,Low Stress
72.9,1.464996,35.37,-428.65,1,Low Stress
72.5,1.463715,35.37,-431.76,1,Low Stress
72.22,1.45859,35.34,-463.13,1,Low Stress
71.98,1.456027,35.34,-518.04,1,Low Stress
71.68,1.453465,35.34,-583.38,1,Low Stress
71.47,1.450902,35.34,-642.38,1,Low Stress
71.25,1.448339,35.37,-680.22,1,Low Stress
71.0,1.447058,35.37,-688.27,1,Low Stress
70.77,1.444495,35.37,-665.55,1,Low Stress
70.58,1.443214,35.37,-617.5,1,Low Stress
70.42,1.43937,35.37,-553.13,1,Low Stress
70.15,1.438089,35.37,-482.05,1,Low Stress
69.92,1.436807,35.37,-412.11,1,Low Stress
69.75,1.434245,35.37,-348.19,1,Low Stress
69.62,1.431682,35.37,-291.91,1,Low Stress
69.57,1.4304,35.37,-242.05,1,Low Stress
69.67,1.427838,35.37,-196.06,1,Low Stress
69.73,1.427838,35.37,-151.16,1,Low Stress
69.82,1.422713,35.33,-105.17,1,Low Stress
69.9,1.42015,35.33,-56.97,1,Low Stress
70.0,1.418869,35.33,-6.59,1,Low Stress
70.12,1.417587,35.33,45.29,1,Low Stress
70.25,1.416306,35.34,97.48,1,Low Stress
70.37,1.413743,35.34,148.53,1,Low Stress
70.47,1.412462,35.34,196.96,1,Low Stress
70.58,1.409899,35.34,241.68,1,Low Stress
70.68,1.408618,35.33,282.87,1,Low Stress
70.72,1.408618,35.33,322.14,1,Low Stress
70.77,1.404774,35.33,362.02,1,Low Stress
70.8,1.403493,35.33,404.13,1,Low Stress
70.85,1.40093,35.33,447.11,1,Low Stress
70.9,1.398367,35.33,485.89,1,Low Stress
70.93,1.395805,35.33,512.37,1,Low Stress
70.95,1.391961,35.33,517.97,1,Low Stress
70.93,1.390679,35.33,496.09,1,Low Stress
70.95,1.386835,35.33,444.6,1,Low Stress
70.88,1.386835,35.33,366.57,1,Low Stress
70.93,1.384273,35.33,270.18,1,Low Stress
70.98,1.382991,35.34,167.38,1,Low Stress
71.03,1.38171,35.34,71.89,1,Low Stress
71.1,1.376585,35.34,-3.26,1,Low Stress
71.17,1.376585,35.34,-48.18,1,Low Stress
71.25,1.374022,35.34,-58.12,1,Low Stress
71.37,1.375303,35.34,-34.63,1,Low Stress
71.5,1.382991,35.34,14.93,1,Low Stress
71.63,1.350958,35.34,78.73,1,Low Stress
71.8,1.34327,35.34,142.65,1,Low Stress
71.97,1.345833,35.34,192.72,1,Low Stress
72.1,1.349677,35.34,217.03,1,Low Stress
72.22,1.348395,35.34,208.63,1,Low Stress
72.3,1.347114,35.37,167.34,1,Low Stress
72.35,1.345833,35.37,100.8,1,Low Stress
72.37,1.341989,35.37,22.78,1,Low Stress
72.35,1.336863,35.37,-50.52,1,Low Stress
72.37,1.334301,35.37,-105.59,1,Low Stress
72.32,1.330457,35.37,-135.6,1,Low Stress
72.28,1.331738,35.37,-141.38,1,Low Stress
72.25,1.344551,35.37,-130.58,1,Low Stress
72.22,1.325331,35.33,-112.11,1,Low Stress
72.2,1.316362,35.33,-93.14,1,Low Stress
72.22,1.352239,35.33,-76.98,1,Low Stress
72.25,1.368897,35.33,-63.62,1,Low Stress
72.25,1.382991,35.33,-51.19,1,Low Stress
72.22,1.380429,35.33,-37.9,1,Low Stress
72.18,1.372741,35.33,-22.67,1,Low Stress
72.13,1.352239,35.33,-4.06,1,Low Stress
72.07,1.357365,35.31,17.68,1,Low Stress
71.98,1.356083,35.31,44.44,1,Low Stress
71.93,1.361209,35.31,78.94,1,Low Stress
71.9,1.366334,35.31,123.88,1,Low Stress
71.85,1.370178,35.33,180.45,1,Low Stress
71.85,1.372741,35.33,247.2,1,Low Stress
71.85,1.38171,35.33,320.02,1,Low Stress
71.83,1.386835,35.33,393.64,1,Low Stress
71.78,1.393242,35.33,464.95,1,Low Stress
71.7,1.397086,35.33,530.45,1,Low Stress
71.55,1.395805,35.33,590.74,1,Low Stress
71.47,1.395805,35.33,647.18,1,Low Stress
71.38,1.390679,35.31,699.68,1,Low Stress
71.27,1.385554,35.31,745.37,1,Low Stress
71.15,1.379147,35.31,779.34,1,Low Stress
71.02,1.375303,35.31,796.81,1,Low Stress
70.85,1.372741,35.33,795.61,1,Low Stress
70.67,1.370178,35.33,778.8,1,Low Stress
70.6,1.370178,35.33,748.19,1,Low Stress
70.53,1.366334,35.33,708.22,1,Low Stress
70.48,1.361209,35.33,661.63,1,Low Stress
70.48,1.358646,35.33,608.91,1,Low Stress
70.45,1.356083,35.33,549.16,1,Low Stress
70.37,1.352239,35.33,481.73,1,Low Stress
70.27,1.349677,35.34,407.3,1,Low Stress
70.18,1.347114,35.34,317.72,1,Low Stress
70.1,1.344551,35.34,231.46,1,Low Stress
70.0,1.34327,35.34,148.61,1,Low Stress
70.28,1.339426,35.33,71.21,1,Low Stress
70.48,1.336863,35.33,0.49,1,Low Stress
70.73,1.334301,35.33,-62.87,1,Low Stress
70.78,1.333019,35.33,-118.44,1,Low Stress
70.83,1.329175,35.33,-165.96,1,Low Stress
70.83,1.326613,35.33,-205.34,1,Low Stress
70.83,1.325331,35.33,-236.75,1,Low Stress
70.87,1.321487,35.33,-259.02,1,Low Stress
70.88,1.320206,35.33,-275.2,1,Low Stress
70.9,1.317643,35.33,-286.39,1,Low Stress
70.93,1.315081,35.33,-293.79,1,Low Stress
70.97,1.312518,35.33,-298.43,1,Low Stress
70.97,1.309955,35.33,-300.92,1,Low Stress
70.98,1.306111,35.33,-301.26,1,Low Stress
70.98,1.30483,35.33,-298.96,1,Low Stress
71.0,1.302267,35.33,-293.27,1,Low Stress
71.02,1.298423,35.33,-282.24,1,Low Stress
71.05,1.297142,35.33,-267.32,1,Low Stress
71.13,1.294579,35.33,-248.87,1,Low Stress
71.13,1.290735,35.33,-227.89,1,Low Stress
71.17,1.289454,35.37,-205.72,1,Low Stress
71.15,1.288173,35.37,-183.76,1,Low Stress
71.1,1.284329,35.37,-163.08,1,Low Stress
71.07,1.283047,35.37,-144.34,1,Low Stress
71.07,1.279203,35.34,-127.82,1,Low Stress
71.07,1.27536,35.34,-112.85,1,Low Stress
71.08,1.274078,35.34,-100.8,1,Low Stress
71.1,1.271515,35.34,-92.32,1,Low Stress
71.08,1.267671,35.34,-88.42,1,Low Stress
71.1,1.265109,35.34,-90.19,1,Low Stress
71.13,1.262546,35.34,-98.37,1,Low Stress
71.2,1.262546,35.34,-113.05,1,Low Stress
71.27,1.262546,35.33,-133.38,1,Low Stress
71.37,1.261265,35.33,-157.84,1,Low Stress
71.47,1.262546,35.33,-184.49,1,Low Stress
71.58,1.261265,35.33,-212.6,1,Low Stress
71.73,1.261265,35.33,-241.68,1,Low Stress
71.82,1.257421,35.33,-271.9,1,Low Stress
71.9,1.25614,35.33,-303.67,1,Low Stress
71.97,1.252295,35.33,-337.44,1,Low Stress
72.07,1.249733,35.33,-373.85,1,Low Stress
72.18,1.248451,35.33,-414.19,1,Low Stress
72.35,1.244608,35.33,-460.44,1,Low Stress
72.48,1.242045,35.33,-514.23,1,Low Stress
72.62,1.239482,35.34,-575.61,1,Low Stress
72.78,1.238201,35.34,-640.88,1,Low Stress
72.93,1.23692,35.34,-702.59,1,Low Stress
73.08,1.233075,35.34,-751.2,1,Low Stress
73.23,1.22795,35.37,-778.23,1,Low Stress
73.38,1.22795,35.37,-779.28,1,Low Stress
73.42,1.221544,35.37,-755.33,1,Low Stress
73.42,1.212574,35.37,-711.7,1,Low Stress
73.38,1.193354,35.34,-655.7,1,Low Stress
73.33,1.190792,35.34,-594.53,1,Low Stress
73.3,1.192073,35.34,-534.56,1,Low Stress
73.3,1.188229,35.34,-481.56,1,Low Stress
73.32,1.18951,35.33,-440.63,1,Low Stress
73.32,1.186948,35.33,-414.93,1,Low Stress
73.32,1.184385,35.33,-403.66,1,Low Stress
73.35,1.183104,35.33,-400.82,1,Low Stress
73.03,1.181822,35.34,-396.38,1,Low Stress
72.78,1.180541,35.34,-379.76,1,Low Stress
72.57,1.17926,35.34,-344.22,1,Low Stress
72.43,1.175416,35.34,-289.43,1,Low Stress
72.32,1.171572,35.33,-220.89,1,Low Stress
72.27,1.17029,35.33,-146.53,1,Low Stress
72.23,1.166446,35.33,-72.76,1,Low Stress
72.15,1.165165,35.33,-2.02,1,Low Stress
72.05,1.163884,35.33,67.24,1,Low Stress
71.95,1.16004,35.33,138.47,1,Low Stress
71.82,1.156196,35.33,214.52,1,Low Stress
71.68,1.153633,35.33,296.01,1,Low Stress
71.53,1.152352,35.33,380.44,1,Low Stress
71.37,1.149789,35.33,461.82,1,Low Stress
71.23,1.147226,35.33,530.88,1,Low Stress
71.12,1.143382,35.33,576.34,1,Low Stress
71.07,1.144664,35.34,588.13,1,Low Stress
71.03,1.14082,35.34,561.45,1,Low Stress
71.0,1.139538,35.34,500.02,1,Low Stress
71.1,1.135694,35.34,416.34,1,Low Stress
71.17,1.133132,35.33,328.29,1,Low Stress
71.32,1.130569,35.33,253.01,1,Low Stress
71.5,1.129288,35.33,201.08,1,Low Stress
71.65,1.125444,35.33,173.91,1,Low Stress
71.75,1.122881,35.33,165.19,1,Low Stress
71.82,1.1216,35.33,165.06,1,Low Stress
71.88,1.117756,35.33,164.45,1,Low Stress
71.95,1.116474,35.33,157.24,1,Low Stress
72.05,1.11263,35.33,140.29,1,Low Stress
72.13,1.111349,35.33,112.56,1,Low Stress
72.18,1.108786,35.33,74.73,1,Low Stress
72.2,1.111349,35.33,30.05,1,Low Stress
72.23,1.11263,35.37,-14.75,1,Low Stress
72.22,1.113912,35.37,-49.82,1,Low Stress
72.13,1.115193,35.37,-64.43,1,Low Stress
72.08,1.117756,35.37,-50.28,1,Low Stress
72.03,1.128006,35.33,-4.34,1,Low Stress
72.0,1.134413,35.33,70.24,1,Low Stress
71.98,1.14082,35.33,164.98,1,Low Stress
72.03,1.142101,35.33,267.91,1,Low Stress
72.1,1.145945,35.33,365.71,1,Low Stress
72.22,1.145945,35.33,445.65,1,Low Stress
72.35,1.144664,35.33,497.35,1,Low Stress
72.48,1.143382,35.33,514.44,1,Low Stress
72.6,1.14082,35.33,495.84,1,Low Stress
72.7,1.134413,35.33,445.88,1,Low Stress
72.92,1.13185,35.33,372.67,1,Low Stress
73.12,1.128006,35.33,285.28,1,Low Stress
73.33,1.124162,35.34,190.78,1,Low Stress
73.53,1.1216,35.34,92.61,1,Low Stress
73.72,1.116474,35.34,-9.26,1,Low Stress
73.77,1.119037,35.34,-116.45,1,Low Stress
73.83,1.116474,35.34,-229.58,1,Low Stress
73.9,1.113912,35.34,-345.97,1,Low Stress
73.95,1.110068,35.34,-459.16,1,Low Stress
73.97,1.107505,35.34,-560.08,1,Low Stress
73.97,1.103661,35.33,-639.53,1,Low Stress
73.95,1.10238,35.33,-691.05,1,Low Stress
73.93,1.099817,35.33,-712.81,1,Low Stress
73.93,1.097254,35.33,-707.71,1,Low Stress
73.95,1.094692,35.34,-682.06,1,Low Stress
74.0,1.090848,35.34,-642.8,1,Low Stress
74.05,1.088285,35.34,-595.27,1,Low Stress
74.13,1.087004,35.34,-542.28,1,Low Stress
74.2,1.084441,35.34,-484.7,1,Low Stress
74.25,1.081878,35.34,-422.91,1,Low Stress
74.28,1.081878,35.34,-358.18,1,Low Stress
74.33,1.076753,35.34,-292.74,1,Low Stress
74.4,1.076753,35.34,-228.7,1,Low Stress
74.47,1.076753,35.34,-166.9,1,Low Stress
74.55,1.070346,35.34,-106.05,1,Low Stress
74.65,1.06394,35.34,-43.13,1,Low Stress
74.77,1.035751,35.33,25.13,1,Low Stress
74.88,1.039595,35.33,100.31,1,Low Stress
74.92,1.069065,35.33,180.68,1,Low Stress
74.95,1.0255,35.33,260.69,1,Low Stress
74.9,0.989623,35.37,332.12,1,Low Stress
74.83,0.988341,35.37,386.63,1,Low Stress
74.73,1.004999,35.37,418.53,1,Low Stress
74.6,1.061377,35.37,426.82,1,Low Stress
74.48,1.11263,35.37,415.19,1,Low Stress
74.38,1.153633,35.37,390.55,1,Low Stress
74.25,1.180541,35.37,360.56,1,Low Stress
74.13,1.199761,35.37,331.67,1,Low Stress
74.03,1.204886,35.33,307.76,1,Low Stress
73.98,1.203605,35.33,290.22,1,Low Stress
73.95,1.186948,35.33,278.98,1,Low Stress
73.93,1.1216,35.33,273.56,1,Low Stress
73.93,1.084441,35.33,273.76,1,Low Stress
73.9,1.049845,35.33,279.58,1,Low Stress
73.92,1.031907,35.33,290.59,1,Low Stress
73.97,1.040876,35.33,305.34,1,Low Stress
73.95,1.10238,35.34,321.24,1,Low Stress
73.93,1.033188,35.34,334.59,1,Low Stress
73.95,0.993467,35.34,341.44,1,Low Stress
73.88,0.984497,35.34,338.72,1,Low Stress
73.8,1.087004,35.37,325.02,1,Low Stress
73.7,1.128006,35.37,300.84,1,Low Stress
73.6,1.10238,35.37,267.67,1,Low Stress
73.45,1.279203,35.37,227.35,1,Low Stress
73.28,1.154914,35.37,181.54,1,Low Stress
73.08,1.058815,35.37,132.39,1,Low Stress
72.88,1.037032,35.37,81.92,1,Low Stress
72.68,1.084441,35.37,31.48,1,Low Stress
72.52,1.0255,35.34,-19.03,1,Low Stress
72.37,0.994748,35.34,-71.49,1,Low Stress
72.07,1.017812,35.34,-128.82,1,Low Stress
71.77,1.040876,35.34,-193.07,1,Low Stress
71.47,1.088285,35.34,-263.22,1,Low Stress
71.2,1.115193,35.34,-334.21,1,Low Stress
70.9,1.212574,35.34,-396.51,1,Low Stress
70.75,1.177978,35.34,-441.13,1,Low Stress
70.63,1.049845,35.33,-463.05,1,Low Stress
70.53,1.051126,35.33,-462.61,1,Low Stress
70.43,1.057533,35.33,-444.16,1,Low Stress
70.4,0.965277,35.33,-413.25,1,Low Stress
70.37,1.046001,35.37,-374.28,1,Low Stress
70.43,1.078035,35.37,-329.79,1,Low Stress
70.47,1.034469,35.37,-281.11,1,Low Stress
70.45,0.965277,35.37,-226.47,1,Low Stress
70.38,1.056252,35.39,-166.14,1,Low Stress
70.28,1.15107,35.39,-102.71,1,Low Stress
70.22,0.925556,35.39,-39.65,1,Low Stress
70.15,0.980554,35.39,21.0,1,Low Stress
70.03,1.186849,35.39,79.8,1,Low Stress
69.92,1.321388,35.39,138.97,1,Low Stress
69.8,1.454647,35.39,200.39,1,Low Stress
69.7,1.402211,35.39,264.27,1,Low Stress
69.63,1.436807,35.37,333.76,1,Low Stress
69.55,1.503436,35.37,408.79,1,Low Stress
69.45,1.623881,35.37,486.15,1,Low Stress
69.38,1.568784,35.37,561.33,1,Low Stress
69.35,2.059534,35.43,631.21,1,Low Stress
69.32,1.601017,35.43,695.78,1,Low Stress
69.4,1.56514,35.43,757.59,1,Low Stress
69.45,1.522856,35.43,819.45,1,Low Stress
69.53,1.50748,35.45,881.96,1,Low Stress
69.57,1.654833,35.45,948.4,1,Low Stress
69.57,1.44085,35.45,1014.84,1,Low Stress
69.57,1.46007,35.45,1070.14,1,Low Stress
69.53,1.435725,35.39,1100.12,1,Low Stress
69.52,1.557452,35.39,1093.93,1,Low Stress
69.55,1.674053,35.39,1048.66,1,Low Stress
69.57,1.695835,35.39,969.31,1,Low Stress
69.55,1.653551,35.41,865.27,1,Low Stress
69.53,1.554889,35.41,707.57,1,Low Stress
69.48,1.46007,35.41,490.68,1,Low Stress
69.42,1.431881,35.41,230.75,1,Low Stress
69.7,1.422713,35.39,-39.46,1,Low Stress
70.02,1.087004,35.39,-286.67,1,Low Stress
70.3,1.126725,35.39,-490.23,1,Low Stress
70.57,1.297142,35.39,-643.63,1,Low Stress
70.88,1.306111,35.41,-749.25,1,Low Stress
71.22,1.251014,35.41,-812.82,1,Low Stress
71.55,1.206168,35.41,-844.59,1,Low Stress
71.92,1.231794,35.41,-845.09,1,Low Stress
72.28,1.271515,35.41,-813.91,1,Low Stress
72.63,1.26639,35.41,-754.12,1,Low Stress
72.85,1.231794,35.41,-673.4,1,Low Stress
73.07,1.184385,35.41,-581.17,1,Low Stress
73.22,1.174134,35.41,-485.36,1,Low Stress
73.33,1.249733,35.41,-390.72,1,Low Stress
73.4,1.309955,35.41,-299.17,1,Low Stress
73.4,1.295861,35.41,-212.25,1,Low Stress
73.77,1.267671,35.41,-128.81,1,Low Stress
74.43,1.213856,35.41,-51.47,1,Low Stress
75.2,1.190792,35.41,13.12,1,Low Stress
76.0,1.181822,35.41,57.1,1,Low Stress
76.77,1.172853,35.41,76.04,1,Low Stress
77.53,1.17029,35.41,71.23,1,Low Stress
78.37,1.218981,35.41,48.49,1,Low Stress
79.22,1.222825,35.41,14.65,1,Low Stress
80.03,1.249733,35.41,-25.25,1,Low Stress
80.9,1.25614,35.41,-67.27,1,Low Stress
81.87,1.274078,35.41,-111.23,1,Low Stress
82.77,1.267671,35.41,-159.64,1,Low Stress
83.73,1.254858,35.39,-214.37,1,Low Stress
84.62,1.24717,35.39,-273.4,0,Medium Stress
85.65,1.239482,35.39,-329.81,0,Medium Stress
86.7,1.213856,35.39,-373.42,0,Medium Stress
87.78,1.220262,35.37,-394.49,0,Medium Stress
88.88,1.215137,35.37,-386.33,0,Medium Stress
89.92,1.204886,35.37,-347.34,0,Medium Stress
90.92,1.193354,35.37,-281.33,0,Medium Stress
91.97,1.185666,35.37,-196.1,0,Medium Stress
93.03,1.185666,35.37,-99.93,0,Medium Stress
94.37,1.17926,35.37,1.7,0,Medium Stress
95.7,1.17926,35.37,106.74,0,Medium Stress
97.0,1.188229,35.41,214.43,0,Medium Stress
98.33,1.221544,35.41,316.9,0,Medium Stress
99.67,1.195917,35.41,411.14,0,Medium Stress
100.97,1.195917,35.41,486.21,0,Medium Stress
102.18,1.195917,35.39,531.33,0,Medium Stress
103.47,1.184385,35.39,539.63,0,Medium Stress
104.72,1.202324,35.39,511.3,0,Medium Stress
105.97,1.254858,35.39,453.71,0,Medium Stress
107.2,1.238201,35.39,378.27,0,Medium Stress
108.47,1.226669,35.39,296.22,0,Medium Stress
109.78,1.199761,35.39,215.09,0,Medium Stress
111.13,1.180541,35.39,138.53,0,Medium Stress
112.55,1.175416,35.39,65.63,0,Medium Stress
113.92,1.177978,35.39,-4.67,0,Medium Stress
115.27,1.185666,35.39,-72.53,0,Medium Stress
116.48,1.162602,35.39,-137.35,0,Medium Stress
117.73,1.158758,35.39,-199.13,0,Medium Stress
118.95,1.154914,35.39,-259.7,0,Medium Stress
120.22,1.174134,35.39,-322.43,0,Medium Stress
121.35,1.161321,35.39,-389.72,0,Medium Stress
122.13,1.166446,35.41,-459.84,0,Medium Stress
122.97,1.221544,35.41,-526.92,0,Medium Stress
123.67,1.19848,35.41,-580.89,0,Medium Stress
124.35,1.17926,35.41,-611.54,0,Medium Stress
124.97,1.190792,35.39,-613.36,0,Medium Stress
125.42,1.165165,35.39,-588.34,0,Medium Stress
125.68,1.201042,35.39,-545.76,0,Medium Stress
126.05,1.180541,35.39,-499.09,0,Medium Stress
126.48,1.171572,35.39,-461.35,0,Medium Stress
126.97,1.181822,35.39,-440.96,0,Medium Stress
127.48,1.188229,35.39,-440.86,0,Medium Stress
128.03,1.22795,35.39,-457.73,0,Medium Stress
128.65,1.243326,35.41,-484.16,0,Medium Stress
129.33,1.277922,35.41,-510.95,0,Medium Stress
130.08,1.284329,35.41,-529.61,0,Medium Stress
131.08,1.279203,35.41,-534.28,0,Medium Stress
131.75,1.367615,35.39,-523.02,0,Medium Stress
132.13,1.316362,35.39,-497.73,0,Medium Stress
132.43,1.292017,35.39,-462.8,0,Medium Stress
132.7,1.321487,35.39,-423.35,0,Medium Stress
132.98,1.306111,35.41,-382.73,0,Medium Stress
133.28,1.213856,35.41,-341.62,0,Medium Stress
133.58,1.184385,35.41,-298.6,0,Medium Stress
133.87,1.117756,35.41,-251.49,0,Medium Stress
134.15,1.116474,35.41,-198.93,0,Medium Stress
134.38,1.148508,35.41,-141.19,0,Medium Stress
134.55,1.149789,35.41,-79.65,0,Medium Stress
134.77,1.139538,35.41,-15.96,0,Medium Stress
134.32,1.15107,35.39,48.8,0,Medium Stress
133.83,1.124162,35.39,114.91,0,Medium Stress
133.23,1.129288,35.39,184.04,0,Medium Stress
132.67,1.142101,35.39,259.09,0,Medium Stress
132.12,1.115193,35.37,343.16,0,Medium Stress
131.53,1.080597,35.37,437.59,0,Medium Stress
131.0,1.124162,35.37,539.87,0,Medium Stress
130.5,1.048564,35.37,642.51,0,Medium Stress
129.82,1.07419,35.39,733.71,0,Medium Stress
129.1,1.087004,35.39,800.2,0,Medium Stress
128.13,1.108786,35.39,831.21,0,Medium Stress
127.17,1.14082,35.39,822.16,0,Medium Stress
126.22,1.106224,35.34,776.67,0,Medium Stress
125.3,1.094692,35.34,705.8,0,Medium Stress
124.42,1.06394,35.34,625.14,0,Medium Stress
123.62,1.075472,35.34,550.9,0,Medium Stress
122.88,1.188229,35.37,496.25,0,Medium Stress
122.15,0.865333,35.37,468.72,0,Medium Stress
121.38,1.063841,35.37,468.81,0,Medium Stress
120.58,1.079217,35.37,490.12,0,Medium Stress
